	class	knn_pred	spectro_pred
4769	1	0	1
4770	0	0	0
4771	1	1	1
4772	1	1	1
4773	1	1	1
4774	0	0	0
4775	1	1	1
4776	0	1	0
4777	1	1	1
4778	1	1	1
4779	1	1	1
4780	1	1	1
4781	0	0	0
4782	1	1	1
4783	0	0	0
4784	1	1	1
4785	1	1	1
4786	1	0	1
4787	1	1	1
4788	1	1	1
4789	0	1	0
4790	1	1	1
4791	0	0	0
4792	1	0	1
4793	0	0	0
4794	1	1	1
4795	1	1	1
4796	1	1	1
4797	0	0	0
4798	0	0	0
4799	1	1	1
4800	1	1	1
4801	0	0	0
4802	0	0	0
4803	1	1	1
4804	0	0	0
4805	1	1	1
4806	1	1	1
4807	0	1	0
4808	1	1	1
4809	0	0	0
4810	1	1	1
4811	0	0	0
4812	1	1	1
4813	0	0	0
4814	0	1	0
4815	0	0	0
4816	1	1	1
4817	1	1	1
4818	1	1	1
4819	1	1	1
4820	0	0	1
4821	0	0	0
4822	1	1	1
4823	0	0	0
4824	0	0	0
4825	1	1	1
4826	0	0	0
4827	1	1	1
4828	1	1	1
4829	0	0	0
4830	1	1	1
4831	0	0	0
4832	1	1	1
4833	1	1	1
4834	0	0	0
4835	1	1	1
4836	1	1	1
4837	1	1	1
4838	0	1	0
4839	1	1	1
4840	0	0	0
4841	1	1	1
4842	1	1	1
4843	1	1	1
4844	1	0	1
4845	1	1	1
4846	1	1	1
4847	1	1	1
4848	1	1	1
4849	1	1	1
4850	1	1	1
4851	0	1	0
4852	0	0	0
4853	1	1	1
4854	0	0	0
4855	1	1	1
4856	1	0	1
4857	0	0	0
4858	0	0	0
4859	1	1	1
4860	1	1	1
4861	1	1	1
4862	1	1	1
4863	1	1	1
4864	0	1	0
4865	1	1	1
4866	0	0	0
4867	1	1	1
4868	1	1	1
4869	0	1	1
4870	1	1	1
4871	1	0	1
4872	0	0	0
4873	1	1	1
4874	0	0	0
4875	1	1	1
4876	0	0	0
4877	0	0	0
4878	1	1	1
4879	1	1	1
4880	0	0	0
4881	1	1	1
4882	1	1	1
4883	1	1	1
4884	1	1	1
4885	1	1	1
4886	1	1	1
4887	0	0	0
4888	0	0	0
4889	1	1	1
4890	0	0	0
4891	0	0	0
4892	1	1	1
4893	1	1	1
4894	1	1	1
4895	0	0	0
4896	1	1	1
4897	1	1	1
4898	1	1	1
4899	1	1	1
4900	1	1	1
4901	1	1	1
4902	1	0	1
4903	1	1	1
4904	1	1	1
4905	1	1	1
4906	0	1	0
4907	1	1	1
4908	0	1	0
4909	0	0	0
4910	1	1	1
4911	1	1	1
4912	1	1	1
4913	1	1	1
4914	0	1	2
4915	1	1	1
4916	0	0	0
4917	0	1	0
4918	0	0	0
4919	0	0	0
4920	1	1	1
4921	0	0	0
4922	1	1	1
4923	1	1	1
4924	0	1	0
4925	0	1	0
4926	1	1	1
4927	1	1	1
4928	1	0	1
4929	1	1	1
4930	0	0	0
4931	1	1	1
4932	1	1	1
4933	1	1	1
4934	1	1	1
4935	1	1	1
4936	0	1	0
4937	1	1	1
4938	1	1	1
4939	1	1	1
4940	1	1	1
4941	1	1	1
4942	1	1	1
4943	1	1	1
4944	1	1	1
4945	1	1	1
4946	1	1	1
4947	1	1	1
4948	0	0	0
4949	0	1	0
4950	1	1	1
4951	1	1	1
4952	1	1	1
4953	1	0	1
4954	0	1	0
4955	1	1	1
4956	1	1	1
4957	1	1	1
4958	1	1	1
4959	1	1	1
4960	0	0	0
4961	1	1	1
4962	0	1	0
4963	1	1	1
4964	0	0	0
4965	0	0	0
4966	0	1	0
4967	1	1	1
4968	0	0	0
4969	1	1	1
4970	0	1	0
4971	1	1	1
4972	1	1	1
4973	1	1	1
4974	1	1	1
4975	1	1	1
4976	1	1	1
4977	1	1	1
4978	1	1	1
4979	1	1	1
4980	1	1	1
4981	0	0	0
4982	1	1	1
4983	0	0	0
4984	0	1	0
4985	0	0	0
4986	1	1	1
4987	1	1	1
4988	0	0	0
4989	0	1	0
4990	1	1	1
4991	0	1	0
4992	1	0	1
4993	1	0	0
4994	1	1	1
4995	0	0	0
4996	1	1	1
4997	1	1	1
4998	1	1	1
4999	1	1	1
5000	0	0	0
5001	0	0	0
5002	0	0	0
5003	0	0	0
5004	1	0	1
5005	1	1	1
5006	1	1	1
5007	0	0	0
5008	1	1	1
5009	1	1	1
5010	0	0	0
5011	1	1	1
5012	0	1	0
5013	1	1	1
5014	1	1	1
5015	1	1	1
5016	1	1	1
5017	1	1	1
5018	1	1	1
5019	1	1	1
5020	1	1	1
5021	0	0	0
5022	0	0	0
5023	1	1	1
5024	1	1	1
5025	0	1	0
5026	0	0	0
5027	0	0	0
5028	1	1	1
5029	0	1	0
5030	0	1	0
5031	1	1	1
5032	1	0	1
5033	0	0	0
5034	0	1	0
5035	1	1	1
5036	1	1	1
5037	0	0	0
5038	0	0	0
5039	0	0	0
5040	1	0	1
5041	1	1	1
5042	1	1	1
5043	1	1	1
5044	0	0	0
5045	1	1	1
5046	1	0	1
5047	0	0	0
5048	1	1	1
5049	1	1	1
5050	0	0	0
5051	1	1	1
5052	1	1	1
5053	1	1	1
5054	1	1	1
5055	1	1	1
5056	0	0	0
5057	1	1	1
5058	0	0	0
5059	1	1	1
5060	1	1	1
5061	1	1	1
5062	1	1	1
5063	1	1	1
5064	1	1	1
5065	0	1	0
5066	1	1	1
5067	1	1	1
5068	1	1	1
5069	1	1	1
5070	1	1	1
5071	0	0	0
5072	1	1	1
5073	0	0	0
5074	1	1	1
5075	0	0	0
5076	0	0	0
5077	0	0	0
5078	1	1	1
5079	0	0	0
5080	0	0	0
5081	1	0	1
5082	1	1	1
5083	1	1	1
5084	1	1	1
5085	1	0	1
5086	0	1	0
5087	1	1	1
5088	1	1	1
5089	1	0	1
5090	0	0	0
5091	0	0	0
5092	1	1	1
5093	0	0	0
5094	0	0	0
5095	1	0	1
5096	1	1	1
5097	1	1	1
5098	1	1	1
5099	1	1	1
5100	1	1	1
5101	0	0	0
5102	0	1	0
5103	1	1	1
5104	1	1	1
5105	1	1	1
5106	1	1	1
5107	0	0	0
5108	1	1	1
5109	1	1	1
5110	1	0	1
5111	0	0	0
5112	1	1	1
5113	1	1	1
5114	1	1	1
5115	1	1	1
5116	1	1	1
5117	1	1	1
5118	1	1	1
5119	1	1	1
5120	0	0	0
5121	0	0	0
5122	0	1	0
5123	1	0	1
5124	1	1	1
5125	1	1	1
5126	1	1	1
5127	0	0	0
5128	0	0	0
5129	1	1	1
5130	1	1	1
5131	0	0	0
5132	0	1	0
5133	1	1	1
5134	1	1	1
5135	0	0	0
5136	0	0	0
5137	0	0	0
5138	0	0	0
5139	1	1	1
5140	0	0	0
5141	0	0	0
5142	1	1	1
5143	0	0	0
5144	1	1	1
5145	1	1	1
5146	1	1	1
5147	0	0	0
5148	0	0	0
5149	1	1	1
5150	1	1	1
5151	1	1	1
5152	0	1	0
5153	1	1	1
5154	0	1	0
5155	0	1	0
5156	1	1	1
5157	1	1	1
5158	1	1	1
5159	0	0	0
5160	1	1	1
5161	1	1	1
5162	0	0	0
5163	1	1	1
5164	1	1	1
5165	1	1	1
5166	1	1	1
5167	1	1	1
5168	1	1	1
5169	1	1	1
5170	1	1	1
5171	0	0	0
5172	1	1	1
5173	0	0	0
5174	1	1	1
5175	1	1	1
5176	1	1	1
5177	0	1	0
5178	0	0	0
5179	1	1	1
5180	1	0	1
5181	1	1	1
5182	1	1	1
5183	1	1	1
5184	1	1	1
5185	1	1	1
5186	1	1	1
5187	1	1	1
5188	1	1	1
5189	1	1	1
5190	1	0	1
5191	1	1	1
5192	0	0	0
5193	0	0	0
5194	1	1	1
5195	1	1	1
5196	1	1	1
5197	1	0	1
5198	1	1	1
5199	1	1	1
5200	1	1	1
5201	1	1	1
5202	1	1	1
5203	1	1	1
5204	1	0	1
5205	0	0	0
5206	1	1	1
5207	1	1	1
5208	0	0	0
5209	1	1	1
5210	1	1	1
5211	1	1	1
5212	0	0	0
5213	1	1	1
5214	1	1	1
5215	0	0	0
5216	1	1	1
5217	0	0	0
5218	0	0	0
5219	0	0	0
5220	0	1	0
5221	0	1	0
5222	0	0	0
5223	1	1	1
5224	1	1	1
5225	0	0	0
5226	1	1	1
5227	1	0	1
5228	0	0	0
5229	1	1	1
5230	1	1	1
5231	0	0	0
5232	1	1	1
5233	1	1	1
5234	0	0	0
5235	1	1	1
5236	1	1	1
5237	1	1	1
5238	1	1	1
5239	1	1	1
5240	0	1	0
5241	1	1	1
5242	1	1	1
5243	1	0	1
5244	1	1	1
5245	1	1	1
5246	0	0	0
5247	0	1	0
5248	0	0	0
5249	1	1	1
5250	0	0	0
5251	1	1	1
5252	1	1	1
5253	0	1	0
5254	1	1	1
5255	1	1	1
5256	1	1	1
5257	1	1	1
5258	1	1	1
5259	0	0	0
5260	1	1	1
5261	1	1	1
5262	0	0	0
5263	0	0	0
5264	1	1	1
5265	1	1	1
5266	0	0	0
5267	1	1	1
5268	1	1	1
5269	1	1	1
5270	0	0	0
5271	1	1	1
5272	0	0	0
5273	1	1	1
5274	1	1	1
5275	1	1	1
5276	1	1	1
5277	1	1	1
5278	1	1	1
5279	0	0	0
5280	1	0	1
5281	1	1	1
5282	0	0	0
5283	1	1	1
5284	1	1	1
5285	1	1	1
5286	0	0	0
5287	1	1	1
5288	1	0	1
5289	1	1	1
5290	1	1	1
5291	1	1	1
5292	1	1	1
5293	1	1	1
5294	0	0	0
5295	1	1	1
5296	1	1	1
5297	1	0	1
5298	1	1	1
5299	1	0	1
5300	1	1	1
5301	1	1	1
5302	1	1	1
5303	1	1	1
5304	1	1	1
5305	1	1	1
5306	1	1	1
5307	1	1	1
5308	1	1	1
5309	1	1	1
5310	1	0	1
5311	1	1	1
5312	1	1	1
5313	0	0	0
5314	1	0	1
5315	0	0	0
5316	1	1	1
5317	0	0	0
5318	1	1	1
5319	1	0	1
5320	0	0	0
5321	0	1	0
5322	1	1	1
5323	0	0	0
5324	0	0	0
5325	0	0	0
5326	1	1	1
5327	1	1	1
5328	1	0	1
5329	1	1	1
5330	1	1	1
5331	1	1	1
5332	0	0	0
5333	1	1	1
5334	0	0	0
5335	1	1	1
5336	0	0	0
5337	1	1	1
5338	1	1	1
5339	0	0	0
5340	1	1	1
5341	0	1	0
5342	0	0	0
5343	0	0	0
5344	1	0	1
5345	1	1	1
5346	1	1	1
5347	1	0	1
5348	1	1	1
5349	1	1	1
5350	1	1	1
5351	1	1	1
5352	0	0	0
5353	1	1	1
5354	0	0	0
5355	1	1	1
5356	1	1	1
5357	1	1	1
5358	0	0	0
5359	1	1	1
5360	0	0	0
5361	1	0	1
5362	1	0	1
5363	1	1	1
5364	1	1	1
5365	0	1	0
5366	1	1	1
5367	0	0	0
5368	0	0	0
5369	1	1	1
5370	1	1	1
5371	0	0	0
5372	1	1	1
5373	1	1	1
5374	1	1	1
5375	1	0	1
5376	0	0	0
5377	1	1	1
5378	1	1	1
5379	1	1	1
5380	1	1	1
5381	1	1	1
5382	1	1	1
5383	1	1	1
5384	1	0	1
5385	1	1	1
5386	0	0	0
5387	1	1	1
5388	1	1	1
5389	1	1	1
5390	1	1	1
5391	1	1	1
5392	1	1	1
5393	0	1	0
5394	0	1	0
5395	1	0	1
5396	0	1	0
5397	1	1	1
5398	1	1	1
5399	1	1	1
5400	1	1	1
5401	1	1	1
5402	1	1	1
5403	1	1	1
5404	1	1	1
5405	0	0	0
5406	0	0	0
5407	1	1	1
5408	1	1	1
5409	1	1	1
5410	1	1	1
5411	1	1	1
5412	1	1	1
5413	0	0	0
5414	1	1	1
5415	1	1	1
5416	0	0	0
5417	1	1	1
5418	1	1	1
5419	1	1	1
5420	0	0	0
5421	0	0	0
5422	1	0	1
5423	1	1	1
5424	1	1	1
5425	1	1	1
5426	1	1	1
5427	0	0	0
5428	1	1	1
5429	1	1	1
5430	1	1	1
5431	1	0	1
5432	1	1	1
5433	1	1	1
5434	1	1	1
5435	1	1	1
5436	0	0	0
5437	0	0	0
5438	1	1	1
5439	1	1	1
5440	1	1	1
5441	1	1	1
5442	1	0	1
5443	1	1	1
5444	0	0	0
5445	1	1	1
5446	0	0	0
5447	1	1	1
5448	1	0	1
5449	1	1	1
5450	0	0	0
5451	1	1	1
5452	1	1	1
5453	1	1	1
5454	1	0	1
5455	1	1	1
5456	0	0	0
5457	0	0	0
5458	1	1	1
5459	1	0	1
5460	0	0	0
5461	1	1	1
5462	1	1	1
5463	0	1	0
5464	1	1	1
5465	1	1	1
5466	1	1	1
5467	0	0	0
5468	0	0	0
5469	1	1	1
5470	1	1	1
5471	1	1	1
5472	1	1	1
5473	1	1	1
5474	1	1	1
5475	1	1	1
5476	0	0	0
5477	1	1	1
5478	1	1	1
5479	1	0	1
5480	0	0	0
5481	1	1	1
5482	1	1	1
5483	0	1	0
5484	1	1	1
5485	1	0	1
5486	1	1	1
5487	1	1	1
5488	1	1	1
5489	1	1	1
5490	1	1	1
5491	1	1	1
5492	1	1	1
5493	0	0	0
5494	0	0	0
5495	1	1	1
5496	1	1	1
5497	0	0	0
5498	1	0	1
5499	0	0	0
5500	1	1	1
5501	1	1	1
5502	1	1	1
5503	0	0	0
5504	1	1	1
5505	0	0	0
5506	1	1	1
5507	1	1	1
5508	1	1	1
5509	1	0	1
5510	1	1	1
5511	1	1	1
5512	1	1	1
5513	0	0	0
5514	0	1	0
5515	1	1	1
5516	0	0	0
5517	1	1	1
5518	1	1	1
5519	0	1	0
5520	1	1	1
5521	0	1	0
5522	0	0	0
5523	1	1	1
5524	1	1	1
5525	1	1	1
5526	1	1	1
5527	1	1	1
5528	0	0	0
5529	1	1	1
5530	1	1	1
5531	1	1	1
5532	1	1	1
5533	0	0	0
5534	1	1	1
5535	1	0	1
5536	1	1	1
5537	0	0	0
5538	0	0	0
5539	1	1	1
5540	1	0	1
5541	0	0	0
5542	1	1	1
5543	0	0	0
5544	0	0	0
5545	1	0	1
5546	1	1	1
5547	0	0	0
5548	1	1	1
5549	1	1	1
5550	0	0	0
5551	0	1	0
5552	1	1	1
5553	1	1	1
5554	1	1	1
5555	1	1	1
5556	0	0	0
5557	1	1	1
5558	1	1	1
5559	1	1	1
5560	1	1	1
5561	1	1	1
5562	1	1	1
5563	1	1	1
5564	1	1	1
5565	1	1	1
5566	0	0	0
5567	0	0	0
5568	1	1	1
5569	1	1	1
5570	0	1	1
5571	1	1	1
5572	1	0	1
5573	0	0	0
5574	0	1	0
5575	1	1	1
5576	0	0	0
5577	1	1	1
5578	1	1	1
5579	1	1	1
5580	0	1	0
5581	1	1	1
5582	1	0	1
5583	1	1	1
5584	1	1	1
5585	1	1	1
5586	1	1	1
5587	1	1	1
5588	0	0	0
5589	1	1	1
5590	0	1	0
5591	1	1	1
5592	1	1	1
5593	1	1	1
5594	1	0	1
5595	1	1	1
5596	1	1	1
5597	1	1	1
5598	1	1	1
5599	1	1	1
5600	0	1	0
5601	1	1	1
5602	1	1	1
5603	1	1	1
5604	1	1	1
5605	1	1	1
5606	0	0	0
5607	1	1	1
5608	1	1	1
5609	1	1	1
5610	0	0	0
5611	1	1	1
5612	1	1	1
5613	1	1	1
5614	1	1	1
5615	0	1	0
5616	1	1	1
5617	0	0	0
5618	1	1	1
5619	0	0	0
5620	1	1	1
5621	1	1	1
5622	1	1	1
5623	1	1	1
5624	1	1	1
5625	0	0	0
5626	1	0	1
5627	1	1	1
5628	1	1	1
5629	1	0	1
5630	1	1	1
5631	1	0	1
5632	1	1	1
5633	1	1	1
5634	1	1	1
5635	1	1	1
5636	1	1	1
5637	0	0	0
5638	0	0	0
5639	0	0	0
5640	1	1	1
5641	1	1	1
5642	1	1	1
5643	1	1	1
5644	0	1	0
5645	1	1	1
5646	0	1	0
5647	1	1	1
5648	0	0	0
5649	0	0	0
5650	0	1	0
5651	1	1	1
5652	0	0	0
5653	1	1	1
5654	1	1	1
5655	0	0	0
5656	1	1	1
5657	1	1	1
5658	0	0	0
5659	1	1	1
5660	1	1	1
5661	1	1	1
5662	0	0	0
5663	0	0	0
5664	0	0	0
5665	1	1	1
5666	1	1	1
5667	0	0	0
5668	1	1	1
5669	1	1	1
5670	1	1	1
5671	1	1	1
5672	1	1	1
5673	1	1	1
5674	1	1	1
5675	1	1	1
5676	1	1	1
5677	1	1	1
5678	1	1	1
5679	1	1	1
5680	1	1	1
5681	1	1	1
5682	0	0	0
5683	1	1	1
5684	1	1	1
5685	0	0	0
5686	1	1	1
5687	1	1	1
5688	0	0	0
5689	0	1	0
5690	1	1	1
5691	0	0	0
5692	1	1	1
5693	1	1	1
5694	1	1	1
5695	1	1	1
5696	0	0	0
5697	0	0	0
5698	1	1	1
5699	0	0	0
5700	1	1	1
5701	1	1	1
5702	0	0	0
5703	0	0	0
5704	1	1	1
5705	1	1	1
5706	1	1	1
5707	1	1	1
5708	1	1	1
5709	1	1	1
5710	1	1	1
5711	1	0	1
5712	0	1	0
5713	1	1	1
5714	0	1	0
5715	1	1	1
5716	1	1	1
5717	1	1	1
5718	0	1	0
5719	0	0	0
5720	0	1	0
5721	0	1	0
5722	1	1	1
5723	1	1	1
5724	0	0	0
5725	1	1	1
5726	0	0	0
5727	1	1	1
5728	0	0	0
5729	1	1	1
5730	1	1	1
5731	1	1	1
5732	1	1	1
5733	0	0	0
5734	1	1	1
5735	1	1	1
5736	1	0	1
5737	1	1	1
5738	1	1	1
5739	1	1	1
5740	1	1	1
5741	1	1	1
5742	0	1	2
5743	1	1	1
5744	1	1	1
5745	0	0	0
5746	1	1	1
5747	1	1	1
5748	1	1	1
5749	1	1	1
5750	0	0	0
5751	1	1	1
5752	1	1	1
5753	0	0	0
5754	0	0	0
5755	1	0	1
5756	1	1	1
5757	1	1	1
5758	1	1	1
5759	1	1	1
5760	0	1	0
5761	1	1	1
5762	0	0	0
5763	1	1	1
5764	1	1	1
5765	1	1	1
5766	1	1	1
5767	0	0	0
5768	1	1	1
5769	0	1	0
5770	0	0	0
5771	1	0	1
5772	1	1	1
5773	0	1	0
5774	0	0	0
5775	1	1	1
5776	1	1	1
5777	0	0	0
5778	0	1	0
5779	0	1	0
5780	0	0	0
5781	1	1	1
5782	0	0	0
5783	1	1	1
5784	1	0	1
5785	1	1	1
5786	1	1	1
5787	1	1	1
5788	0	0	0
5789	0	0	0
5790	1	1	1
5791	1	1	1
5792	1	1	1
5793	1	1	1
5794	1	1	1
5795	1	1	1
5796	1	1	1
5797	1	1	1
5798	1	1	1
5799	1	1	1
5800	1	1	1
5801	0	0	0
5802	1	1	1
5803	0	0	0
5804	1	1	1
5805	1	1	1
5806	0	0	0
5807	1	1	1
5808	1	1	1
5809	1	1	1
5810	0	0	0
5811	0	0	0
5812	1	1	1
5813	0	0	0
5814	1	1	1
5815	0	0	0
5816	0	0	0
5817	1	0	1
5818	1	1	1
5819	1	1	1
5820	1	1	1
5821	0	0	0
5822	1	1	1
5823	1	1	1
5824	1	1	1
5825	1	1	1
5826	1	0	1
5827	1	1	1
5828	1	1	1
5829	0	0	0
5830	1	0	1
5831	1	1	1
5832	0	0	0
5833	0	0	0
5834	1	1	1
5835	1	1	1
5836	1	1	1
5837	0	0	0
5838	1	1	1
5839	1	1	1
5840	1	1	1
5841	0	0	0
5842	0	0	0
5843	1	1	1
5844	1	1	1
5845	1	1	1
5846	1	1	1
5847	0	1	0
5848	1	1	1
5849	0	0	0
5850	1	1	1
5851	1	1	1
5852	1	0	1
5853	1	1	1
5854	1	1	1
5855	0	0	0
5856	1	1	1
5857	1	1	1
5858	0	0	0
5859	1	1	1
5860	1	0	1
5861	1	1	1
5862	1	1	1
5863	1	1	1
5864	1	1	1
5865	0	1	0
5866	1	1	1
5867	1	1	1
5868	1	1	1
5869	1	1	1
5870	1	1	1
5871	1	1	1
5872	1	0	1
5873	1	1	1
5874	1	1	1
5875	0	0	0
5876	1	1	1
5877	1	1	1
5878	1	1	1
5879	1	1	1
5880	0	0	0
5881	0	0	0
5882	1	1	1
5883	0	0	0
5884	1	1	1
5885	1	1	1
5886	1	0	1
5887	1	1	1
5888	1	1	1
5889	1	1	1
5890	0	0	0
5891	1	0	1
5892	1	1	1
5893	0	0	0
5894	1	1	1
5895	1	1	1
5896	0	1	0
5897	1	0	1
5898	1	1	1
5899	0	1	0
5900	1	0	1
5901	1	1	1
5902	1	1	1
5903	0	0	0
5904	0	0	0
5905	0	1	0
5906	0	1	0
5907	1	0	1
5908	1	1	1
5909	1	1	1
5910	1	1	1
5911	0	0	0
5912	1	1	1
5913	0	0	0
5914	1	1	1
5915	0	1	0
5916	1	1	1
5917	0	0	0
5918	1	1	1
5919	1	0	1
5920	1	1	1
5921	1	1	1
5922	0	1	0
5923	0	1	0
5924	1	1	1
5925	0	1	0
5926	1	1	1
5927	1	1	1
5928	0	1	0
5929	1	1	1
5930	1	1	1
5931	0	1	0
5932	1	0	1
5933	1	1	1
5934	0	0	0
5935	0	1	0
5936	1	1	1
5937	1	1	1
5938	0	0	0
5939	1	0	1
5940	0	0	0
5941	0	0	0
5942	1	1	1
5943	1	1	1
5944	1	1	1
5945	1	1	1
5946	1	1	1
5947	1	1	1
5948	1	1	1
5949	1	1	1
5950	0	0	0
5951	1	1	1
5952	1	1	1
5953	1	1	1
5954	1	1	1
5955	1	1	1
5956	1	1	1
5957	0	0	0
5958	0	0	0
5959	1	1	1
5960	0	0	0
5961	0	0	0
5962	1	1	1
5963	1	0	1
5964	1	1	1
5965	1	1	1
5966	1	0	1
5967	1	1	1
5968	1	1	1
5969	1	1	1
5970	1	0	1
5971	0	0	0
5972	1	1	1
5973	1	1	1
5974	1	1	1
5975	1	1	1
5976	1	1	1
5977	1	1	1
5978	0	0	0
5979	1	0	1
5980	1	1	1
5981	1	1	1
5982	0	1	0
5983	1	1	1
5984	0	1	0
5985	0	0	0
5986	1	1	1
5987	1	1	1
5988	1	1	1
5989	1	1	1
5990	0	1	0
5991	1	1	1
5992	1	1	1
5993	1	1	1
5994	1	0	1
5995	1	1	1
5996	0	0	0
5997	1	1	1
5998	0	0	0
5999	0	0	0
6000	1	1	1
6001	0	0	0
6002	1	1	1
6003	1	1	1
6004	1	0	1
6005	1	1	1
6006	1	1	1
6007	1	1	1
6008	0	0	0
6009	1	1	1
6010	1	0	1
6011	1	0	1
6012	1	1	1
6013	1	1	1
6014	1	1	1
6015	1	1	1
6016	1	1	1
6017	0	0	0
6018	1	1	1
6019	1	0	1
6020	1	1	1
6021	1	1	1
6022	1	1	1
6023	0	1	0
6024	1	1	1
6025	1	1	1
6026	1	1	1
6027	1	1	1
6028	1	0	1
6029	1	1	1
6030	1	1	1
6031	0	0	0
6032	1	1	1
6033	1	1	1
6034	1	1	1
6035	0	1	0
6036	0	0	0
6037	1	1	1
6038	0	1	0
6039	1	1	1
6040	0	0	0
6041	1	1	1
6042	1	1	1
6043	1	1	1
6044	0	1	0
6045	1	1	1
6046	1	0	1
6047	0	0	1
6048	0	0	0
6049	1	1	1
6050	0	0	0
6051	1	1	1
6052	0	0	0
6053	1	0	1
6054	1	1	1
6055	1	1	1
6056	0	0	0
6057	1	1	1
6058	1	1	1
6059	1	1	1
6060	1	1	1
6061	0	1	0
6062	0	0	0
6063	1	1	1
6064	1	1	1
6065	1	1	1
6066	1	1	1
6067	1	1	1
6068	1	1	1
6069	1	0	1
6070	0	0	0
6071	1	0	1
6072	1	0	1
6073	1	1	1
6074	1	1	1
6075	0	0	0
6076	1	1	1
6077	0	1	2
6078	1	1	1
6079	1	1	1
6080	1	1	1
6081	1	0	1
6082	1	1	1
6083	1	1	1
6084	0	0	0
6085	1	1	1
6086	1	0	1
6087	1	1	1
6088	1	1	1
6089	1	1	1
6090	1	1	1
6091	1	1	1
6092	0	1	0
6093	1	1	1
6094	0	0	0
6095	1	1	1
6096	1	1	1
6097	1	1	1
6098	0	0	0
6099	0	1	0
6100	0	1	0
6101	1	1	1
6102	0	1	0
6103	0	1	0
6104	1	1	1
6105	1	1	1
6106	1	1	1
6107	0	0	0
6108	1	1	1
6109	1	1	1
6110	1	1	1
6111	1	1	1
6112	1	1	1
6113	1	1	1
6114	0	0	1
6115	1	1	1
6116	1	1	1
6117	1	1	1
6118	0	0	0
6119	0	0	0
6120	1	1	1
6121	1	1	1
6122	1	1	1
6123	1	1	1
6124	0	0	0
6125	1	1	1
6126	1	1	1
6127	1	1	1
6128	1	1	1
6129	1	1	1
6130	1	1	1
6131	0	0	0
6132	1	1	1
6133	1	1	1
6134	1	1	1
6135	1	1	1
6136	1	1	1
6137	0	0	0
6138	1	1	1
6139	1	1	1
6140	1	1	1
6141	0	0	0
6142	1	1	1
6143	0	0	0
6144	0	0	0
6145	0	0	0
6146	1	1	1
6147	1	1	1
6148	1	1	1
6149	0	0	0
6150	1	1	1
6151	0	0	0
6152	1	1	1
6153	1	1	1
6154	1	1	1
6155	1	0	1
6156	1	1	1
6157	1	1	1
6158	0	0	0
6159	0	0	0
6160	0	0	0
6161	0	0	0
6162	0	0	0
6163	0	0	0
6164	1	0	1
6165	1	1	1
6166	1	1	1
6167	1	1	1
6168	1	1	1
6169	1	1	1
6170	1	1	1
6171	1	1	1
6172	1	1	1
6173	1	1	1
6174	1	1	1
6175	1	1	1
6176	1	1	1
6177	0	0	0
6178	0	0	0
6179	1	1	1
6180	1	1	1
6181	1	1	1
6182	0	0	0
6183	0	0	0
6184	0	0	0
6185	0	0	0
6186	1	1	1
6187	1	1	1
6188	1	1	1
6189	1	1	1
6190	1	0	1
6191	0	0	0
6192	1	1	1
6193	0	0	0
6194	0	0	0
6195	0	0	0
6196	1	1	1
6197	0	1	0
6198	0	0	0
6199	1	1	1
6200	0	0	0
6201	1	1	1
6202	1	1	1
6203	0	1	0
6204	0	0	0
6205	0	0	0
6206	0	0	0
6207	1	1	1
6208	1	1	1
6209	0	0	0
6210	1	1	1
6211	1	1	1
6212	1	1	1
6213	1	1	1
6214	1	1	1
6215	1	1	1
6216	0	1	0
6217	1	1	1
6218	0	0	0
6219	0	1	1
6220	1	1	1
6221	0	1	0
6222	0	0	0
6223	0	0	0
6224	0	0	0
6225	1	1	1
6226	1	1	1
6227	1	1	1
6228	1	1	1
6229	1	1	1
6230	1	1	1
6231	1	1	1
6232	1	1	1
6233	0	0	0
6234	1	1	1
6235	1	0	1
6236	1	1	1
6237	0	0	0
6238	0	1	0
6239	1	1	1
6240	1	1	1
6241	1	1	1
6242	1	1	1
6243	0	0	0
6244	0	0	0
6245	0	0	1
6246	0	0	0
6247	1	1	1
6248	0	0	0
6249	1	1	1
6250	1	1	1
6251	1	1	1
6252	1	1	1
6253	1	1	1
6254	0	0	0
6255	1	1	1
6256	1	1	1
6257	0	0	0
6258	1	1	1
6259	1	1	1
6260	1	0	1
6261	1	1	1
6262	1	1	1
6263	0	0	0
6264	1	1	1
6265	1	1	1
6266	1	1	1
6267	1	1	1
6268	0	0	0
6269	1	1	1
6270	0	1	0
6271	1	1	1
6272	1	1	1
6273	1	1	1
6274	1	1	1
6275	1	1	1
6276	0	0	0
6277	0	0	0
6278	0	0	0
6279	1	1	1
6280	1	1	1
6281	1	1	1
6282	1	1	1
6283	1	1	1
6284	1	1	1
6285	1	1	1
6286	1	1	1
6287	1	0	1
6288	0	0	0
6289	1	1	1
6290	1	1	1
6291	0	1	0
6292	0	1	0
6293	1	1	1
6294	1	1	1
6295	1	1	1
6296	1	1	1
6297	0	0	0
6298	0	1	0
6299	0	0	0
6300	1	1	1
6301	1	1	1
6302	1	1	1
6303	1	0	1
6304	1	1	1
6305	1	1	1
6306	1	1	1
6307	1	1	1
6308	0	0	0
6309	0	1	1
6310	1	1	1
6311	1	1	1
6312	1	1	1
6313	1	0	1
6314	1	1	1
6315	0	0	0
6316	1	0	1
6317	0	0	0
6318	1	1	1
6319	1	1	1
6320	1	1	1
6321	1	1	1
